Timestamp,Slurry PDI,Oxygen PDI,Oxygen Control valve SP,Oxygen Flow to Mixers,Slurry SPM,Mag Flow,Reactor 1st stage temperature
2022-03-29 00:00:00,-0.048527275420157,0.0631487918182933,-0.006485315263941,-0.0506972837227034,0.3970547337922444,0.07654711722869,-0.0065070088279366
2022-03-29 00:01:00,-0.2415917142051122,0.0454979984733485,0.111791986617184,-0.0143075539572439,-0.2290925841974264,0.8709381338853498,-0.0320798906724535
2022-03-29 00:02:00,-0.3225124857793067,0.009234238304372,3.4161990325814424e-20,-0.0140479672510376,-2.6796331923858328e-17,2.8164477975443385e-17,-0.0146323410949517
2022-03-29 00:03:00,-0.4433898926533641,-0.0077269426494236,-0.0077605422384036,-0.0030025529018291,-2.6796331923858328e-17,-0.2781579940963312,-0.0146323410949517
2022-03-29 00:04:00,-1.9518994765183626e-17,-0.0070636012065063,3.4161990325814424e-20,0.0173793299807276,-0.1540821913271738,2.8164477975443385e-17,0.0068104444727659
2022-03-29 00:05:00,-1.9518994765183626e-17,-0.0319684601326638,-0.0887199862539292,-0.0318729210774158,-0.1622468726610759,-0.4921587088486649,-0.0146323410949517
2022-03-29 00:06:00,-0.4067864325571443,-0.0823003130811294,0.0339507345871457,-0.0095008734472659,-0.1540821913271738,0.3421926017780007,-0.0320798906724535
2022-03-29 00:07:00,-0.304333080388449,-0.1128402904035493,0.108686896278675,0.0122092280820434,-0.1540821913271738,0.640284740985979,-0.0357548334820092
2022-03-29 00:08:00,-0.2913625376176684,-0.1221828963693868,0.0011180072104777,0.0096047081297513,-0.4516952934884086,0.233413505299514,-0.0672952830081106
2022-03-29 00:09:00,-0.2212345514141683,-0.1377221622499957,0.1315580047213005,0.0304192355226446,-0.1540821913271738,0.6922975257695182,-0.0357548334820092
2022-03-29 00:10:00,-0.0912800011976762,-0.1601050101456533,-0.1015552330961717,-0.0359051679138727,-0.1563431800042564,-0.6391193601947462,-0.0894123700087786
2022-03-29 00:11:00,0.1178284088771897,-0.1617305250676529,-0.0157525469071092,-0.0139095210077295,-0.1590228702882068,-0.2186315700013951,-0.0609231344667602
2022-03-29 00:12:00,0.4021725047679602,-0.1412720241301605,0.0712336547274308,-0.0569533233423479,-0.148199433750688,0.4291361423803366,0.0544161256388118
2022-03-29 00:13:00,0.5116264058866853,-0.0675524595160759,3.4161990325814424e-20,-0.0020939994300932,-0.1282273671031187,2.8164477975443385e-17,-0.0357548334820092
2022-03-29 00:14:00,0.4446437634016488,0.0597302846793007,0.0050310324471825,-0.0394009355574894,-0.1033983618158898,0.2258691980726423,-0.0198581772002807
2022-03-29 00:15:00,0.4236342024387095,0.1284255304435733,0.0206569300999782,-0.0084668530675284,-0.0024703394805157,0.031434613445326,-0.081270180205926
2022-03-29 00:16:00,0.4463852123196224,0.1360506731685868,-0.0360819358321372,-0.0085187704087765,0.1725469321899975,-0.1516835103418191,-0.1137883668098034
2022-03-29 00:17:00,0.287126078602047,0.1304188386408491,0.0915979813777879,0.0167000780994703,0.2778922564777911,0.6468783428305585,-0.1016172259451035
2022-03-29 00:18:00,-0.0482206895703424,0.1130471741208939,0.1458868393213014,0.0186859164019788,0.309001785868046,1.14529330645268,-0.0407278065499894
2022-03-29 00:19:00,-0.1924264924711993,0.1066140756720088,-0.0663860453382187,-0.0323920944898375,0.3329724528612547,-0.6179278305452809,-0.0172452591476139
2022-03-29 00:20:00,-0.1485496185776925,0.1084825968651781,0.1420131190255972,0.0087177868835367,0.3583457702373548,0.9301885467403108,-0.0330407702144062
2022-03-29 00:21:00,-0.1507672906338766,0.0523448643569237,3.4161990325814424e-20,-0.0013758095429129,0.6599993429049156,2.8164477975443385e-17,-0.0034557948438523
2022-03-29 00:22:00,-0.2021374530250362,-0.0604625873613314,3.4161990325814424e-20,-0.0646976600775952,-2.6796331923858328e-17,-1.3,0.0761960619230077
2022-03-29 00:23:00,-0.2421646271567855,-0.1293844200541246,0.1182336297244657,-0.0772832888836463,0.8567890981325383,1.0117652021202974,0.0834953749346662
2022-03-29 00:24:00,-0.2681084654332442,-0.1545388529885053,0.1407422592668104,-0.0399287618601114,-0.5382618507082652,0.8473238389069466,0.0182735688328683
2022-03-29 00:25:00,-0.150326853049404,-0.1605187775803463,0.0081579588640089,-0.0390851050649276,0.2778922564777911,0.053914195548084,-0.0338667894697694
2022-03-29 00:26:00,0.1088675685844038,-0.1467889232593747,0.1711686508115391,-0.0587531245054021,-0.264012298210187,1.220399031650249,-0.0741563000883372
2022-03-29 00:27:00,0.2900776986017241,-0.0992220876125727,3.4161990325814424e-20,-0.0813112092750054,0.0449057473365407,2.8164477975443385e-17,-0.0669412747558146
2022-03-29 00:28:00,0.3982615566546091,-0.0176639288190646,0.005581301621101,-0.0192094162595046,0.0025750148822716,0.072560288206419,-0.0094907926687292
2022-03-29 00:29:00,-0.1924264924711993,0.0630043016030057,-0.1297237741415917,-0.0323920944898375,0.3648147100634669,-0.9767424425548464,0.0380811734256738
2022-03-29 00:30:00,0.3239755643802189,0.1435214740727286,3.4161990325814424e-20,-0.0568192035441391,-2.6796331923858328e-17,2.8164477975443385e-17,0.0763477797454179
2022-03-29 00:31:00,0.1486346092678238,0.1601181456197709,0.0970133288035856,-0.012901459298606,0.2069642042744695,1.0248604020628365,0.0911992688060796
2022-03-29 00:32:00,-0.1144091680358756,0.1114085237247755,3.4161990325814424e-20,-0.0129101121888128,-0.3190506244328733,2.8164477975443385e-17,0.0802418705206981
2022-03-29 00:33:00,-0.235707399258219,0.1028244913892054,3.4161990325814424e-20,0.0202996804255778,0.0449057473365407,2.8164477975443385e-17,0.0990548804999174
2022-03-29 00:34:00,-0.2154651631494755,0.1343791840871768,3.4161990325814424e-20,-0.028714616151861,0.0121842167598334,2.8164477975443385e-17,0.1493071947902808
2022-03-29 00:35:00,-0.2228411163218921,0.1306946835973106,0.1781256253674031,-0.0169596648056832,0.3338726613159496,2.8164477975443385e-17,0.1233128745501766
2022-03-29 00:36:00,-0.2563126522822994,0.092089525166948,-0.0748366076518517,-0.003076102468588,0.3127072950888419,-0.8111970343815297,0.0186781496926238
2022-03-29 00:37:00,-0.3297514903903042,0.04422714135251,-0.1145389652710706,-0.0192094162595046,0.2937610473780913,-0.6276188918611217,-0.0821804871404093
2022-03-29 00:38:00,-0.1421563917656233,-0.0118481976536881,-0.0540399266505623,0.0154237767939377,0.2756103327204284,-0.515220981347081,0.0695879078801187
2022-03-29 00:39:00,-0.1421563917656233,-0.0561278809026679,-0.1923365451444362,-0.0159991939927052,0.2069642042744695,-1.3,0.0695879078801187
2022-03-29 00:40:00,-0.1984591110109881,-0.0884739859161992,0.1214828381799388,-0.0159991939927052,0.0867968431035771,1.029215246071881,0.0136714615530066
2022-03-29 00:41:00,-0.1126474176980018,-0.142943513211573,0.1258107489048962,-0.0159991939927052,-0.0102163192075827,0.9210188399889478,0.0695879078801187
2022-03-29 00:42:00,-0.1427891767014381,0.0356299735428224,0.1039659361437804,1.2393303514784479e-17,-0.0910047942525889,0.7156358095078983,0.02446028448016
2022-03-29 00:43:00,-0.1527124419346613,0.0356299735428224,0.0827194319289039,-0.0192094162595046,-0.1476760567421133,0.4341350126160058,0.0556467257539446
2022-03-29 00:44:00,-0.1421563917656233,-0.1306290062267265,-0.106468350720378,-0.0425549140379398,-0.1743892192602466,-0.76967267671828,0.1652038510720178
2022-03-29 00:45:00,-0.0037251385074009,-0.047103810184172,3.4161990325814424e-20,-0.0372723245665747,-0.0465805537639689,2.8164477975443385e-17,0.013755749232128
2022-03-29 00:46:00,-0.0269743934057447,0.0356299735428224,0.0187047846972935,-0.0365584611244956,-2.6796331923858328e-17,0.2011815260498525,0.1968454458130443
2022-03-29 00:47:00,-0.0269743934057447,0.0617859863786369,-0.010341566696986,-0.0159991939927052,-2.6796331923858328e-17,-0.2163621442502288,0.1308650505991851
2022-03-29 00:48:00,-0.0269743934057447,0.0313937831400352,0.1269374905467225,-0.0615004171461221,-2.6796331923858328e-17,0.788809456025474,0.013755749232128
2022-03-29 00:49:00,-0.0269743934057447,0.029193591225412,-0.0939126056807443,-0.0832105186754347,-2.6796331923858328e-17,-0.604525951447229,-0.01405918487695
2022-03-29 00:50:00,-0.0269743934057447,0.0557042618623905,0.1700244403070489,-0.0643818295850465,-0.0465805537639689,0.7633550861136427,0.0496117279290651
2022-03-29 00:51:00,-0.0269743934057447,0.0794860377515267,3.4161990325814424e-20,-0.060773574368729,-0.0791555387782499,2.8164477975443385e-17,0.0130140176558786
2022-03-29 00:52:00,0.1667118193754101,0.1004699576537052,-0.0559615015435807,-0.1123664322278514,-0.0465805537639689,-0.3101139621059935,-0.1242737540921201
2022-03-29 00:53:00,0.0280747991831941,0.1132934642605895,0.1329293104404099,-0.0856463072686934,-0.0077459797270209,0.9917083853463924,-0.1641081112434699
2022-03-29 00:54:00,-0.0091394239696118,0.1196707369444755,-0.010341566696986,-0.0833403120285454,0.0308583084261498,-0.2163621442502288,-0.1030164014184761
2022-03-29 00:55:00,-0.0269743934057447,0.0823462872405372,-0.0588831688240964,-0.0805497549367845,0.0906907680474919,-0.3424072771869179,-0.0907272578030129
2022-03-29 00:56:00,-0.0287423373971573,0.0006830446540916,0.0770507859944911,-0.0833403120285454,0.1934820125333444,0.388071803450306,-0.1252346336340837
2022-03-29 00:57:00,-0.0540076265200413,-0.0371930949627649,-0.0579180141619326,-0.0912706859032403,0.2584645019191986,-0.2686202723582925,-0.0191333031598741
2022-03-29 00:58:00,-0.1048262096550258,-0.0313510928491539,0.1724569794329937,-0.1281839155262127,0.2373619409330709,1.218006934236899,-0.0550567120001173
2022-03-29 00:59:00,-0.1943245031867748,-0.0388678679127075,-0.2155089914680062,-0.1271974860426293,0.1916397254631475,2.8164477975443385e-17,-0.0028994961616793
2022-03-29 01:00:00,-0.3204097404053265,-0.0586860144869875,0.0088654478018884,-0.1390779042968145,0.1483669143934314,0.2319721132683929,0.0449084754342742
2022-03-29 01:01:00,-0.2891988879839648,-0.1014321311327852,-0.2021409443145072,-0.1528230203906009,0.0845777245871871,2.8164477975443385e-17,0.0565570326884218
2022-03-29 01:02:00,-0.1026980014831948,-0.1686988940868126,-0.0482227953835071,-0.1123664322278514,0.0137962179462635,-0.2522129375356318,0.0314224467753254
2022-03-29 01:03:00,0.0539563568324701,-0.1847438757209352,0.0787889378295451,-0.1047216037299861,-0.0582204584349194,0.7149917832812324,0.0064901512921118
2022-03-29 01:04:00,0.1857050020219519,-0.1496721598280914,-0.0076295257684303,-0.1047216037299861,-0.1603627154301626,1.2799254557451398,-0.0191333031598741
2022-03-29 01:05:00,-0.0540076265200413,-0.0313510928491539,-0.1639802138253656,-0.0941477718970645,0.1511094099184259,-1.3,-0.0314561618469731
2022-03-29 01:06:00,-0.1026980014831948,-0.0313510928491539,3.4161990325814424e-20,-0.1047216037299861,0.1916397254631475,2.8164477975443385e-17,-0.0274103532492957
2022-03-29 01:07:00,-0.1048262096550258,-0.0661633831281839,-0.0076295257684303,-0.1047216037299861,-2.6796331923858328e-17,-0.0793685654599157,-0.0355862581237696
2022-03-29 01:08:00,0.0890351458843276,-0.0038486939163295,-0.1414148104793733,-0.1550295073933845,-2.6796331923858328e-17,-0.8740969291877417,-0.0567761806541267
2022-03-29 01:09:00,-0.0309944186396181,0.0511068459213799,3.4161990325814424e-20,-0.1249909990398368,-2.6796331923858328e-17,2.8164477975443385e-17,0.0314224467753254
2022-03-29 01:10:00,-0.0050141066257022,0.0042526097454319,-0.0039304940993613,-0.0442854920793263,-2.6796331923858328e-17,-0.0536995201391979,0.0449084754342742
2022-03-29 01:11:00,-0.1272262458358211,0.1007162477934028,3.4161990325814424e-20,-0.0208880769596493,-2.6796331923858328e-17,2.8164477975443385e-17,0.0487351360662463
2022-03-29 01:12:00,-0.3972877766826936,0.0548471721762423,0.0680324856442912,0.1135086137351768,0.3482969316725305,0.2532556466645151,0.0487351360662463
2022-03-29 01:13:00,-0.5143495488894165,0.0208722683721853,-0.0238318958891295,0.1210279753250436,-0.0331611672639162,0.053300837236958,0.1107708678973735
2022-03-29 01:14:00,-0.4818972130268237,-0.0033889523222303,3.4161990325814424e-20,0.1509713018862989,-0.0581995233545545,2.8164477975443385e-17,0.0695373352726662
2022-03-29 01:15:00,-0.4233730367147907,0.0042526097454319,0.1712385262621877,0.1736981180149447,-0.0686670635262465,1.034612799209718,0.0615300057564093
2022-03-29 01:16:00,-0.3397624990485611,0.044312521934271,-0.0377371105695348,0.165157715380651,-0.0483181654324708,-0.3490928827781695,0.0900866714417097
